age,education_level,employment_type,employment_years,monthly_income,fixed_monthly_expenses,debt_to_income_ratio,savings_balance,loan_amount,loan_duration_months,loan_purpose,credit_score,late_payments_12m,missed_payments_12m,utility_bill_on_time_ratio,income_inflation_ratio,document_mismatch_flag,application_velocity,geo_location_mismatch,metadata_anomaly_score,loan_approved,is_fraud
29,1,0,18.215403232878305,99371.0781520052,15132.422260325744,0.22646027891791223,25612.148202156626,399384.81727496564,36,3,408,3,2,0.8754641967583612,1.1970151824071094,0,1,0,0.6117379058424717,0,0
20,3,2,15.079238071935679,40847.50279556661,19493.50847149321,0.7633803239449958,248257.71111530243,233595.24206997154,12,1,647,3,1,0.5319615820959693,1.429537586312882,0,4,0,0.7287092484753526,0,1
18,1,2,16.09813553682877,107573.904271738,62702.891548535124,0.2531401958876158,61659.24553764612,93676.44740163507,24,2,349,9,3,0.8573437247174771,1.4789479014961604,0,3,0,0.7612115151654739,0,1
50,2,3,0.36013111200909,43302.9232461065,58991.0398870889,0.3283543548866521,200485.16334417587,140932.8487881763,48,2,404,7,2,0.763649566564397,1.244117197828922,0,9,0,0.7707726882106072,0,0
57,0,1,19.25620714148052,110213.44676632038,31036.671283306983,0.6293345638747464,175354.89399604214,259465.5587418858,24,4,719,9,3,0.9504339472007897,1.3348389128967069,0,1,0,0.663444393638966,0,1
27,2,0,14.533419841406465,49847.76089801593,67399.67276610323,0.3756285990957847,386420.0417132517,82252.4195388061,24,3,672,9,4,0.6564728086741792,0.858665903441015,1,8,0,0.21581118641865815,0,1
60,0,3,6.095021907722666,35281.6690195286,83806.07518500845,0.5257479637365127,401585.25581636553,309711.2810665469,60,0,326,9,0,0.7870809998047914,0.9125009094240539,0,9,0,0.40423575583947935,0,0
61,3,0,16.58789329717694,41486.983718584466,13742.106386193438,0.41120145074860004,76706.44119454401,287216.1802100615,24,1,572,9,3,0.750377637370493,1.3132433634670835,0,7,0,0.7761299726143986,0,1
46,2,0,5.630423968298599,20258.977578479135,54831.69491932382,0.6196589559628473,183275.5936896131,360204.13502730627,24,1,639,9,4,0.7447804531138029,1.1019558194716015,0,1,0,0.9534269834008132,0,1
30,1,1,17.455076791322558,113436.15032095893,72037.93708924213,0.25983187665802765,186676.58051591585,469475.26153589017,36,1,600,0,1,0.7280526997586063,1.112175689283084,0,4,0,0.078946964836622,1,0
29,0,1,2.2516078082387403,115212.13637758928,32708.073436271836,0.14092059106581392,75705.22196804252,457004.7349395663,24,1,779,4,3,0.6028147377661406,1.0160253771448056,0,1,0,0.5355366777971948,1,0
48,0,3,14.073719549215916,86941.33548872372,37699.38147638342,0.30995057823114636,399226.75252559525,473577.05285372736,12,0,843,1,4,0.8778549612461963,1.2251494684344206,0,4,0,0.31252227132430643,0,0
63,2,1,10.813969532898206,40977.164137199885,65227.41126904454,0.4320160654079013,353614.1641677116,129910.64254161346,48,0,564,8,0,0.7256680163696443,0.9296155317913418,0,3,0,0.22539389431682977,1,0
19,3,1,1.9306894039088163,30862.063876389668,90814.17640993632,0.21761403653487502,95190.89314851737,74467.00025328377,36,4,841,6,3,0.9792581375013029,1.238841395519727,0,2,0,0.505810683519715,0,0
52,2,3,4.83787656517678,22486.76563684731,82893.19782726094,0.3483581027594721,183360.95429689952,158115.58324325975,24,3,465,9,4,0.6304042135963881,0.9216591999946678,0,1,0,0.6060893405565367,0,0
40,3,1,0.2480807255462958,41547.26300547869,62481.719718962515,0.37998811280549805,52902.51242825711,448591.73465549416,12,0,615,7,3,0.8413719198135206,0.8446782242967996,0,6,0,0.009772231419481248,0,0
34,3,2,9.375359309290117,135811.21954780907,75719.95459815243,0.14017429058179148,314103.298546522,486306.20256550924,48,4,300,5,0,0.9703585398195542,1.0312503820893428,0,7,0,0.7802065722011909,0,0
43,0,0,6.0253052152000075,51399.78942121863,42834.02231870188,0.5083150737289432,60685.96227430984,431069.2260245333,36,2,560,8,3,0.8317291615080462,0.9617982394068934,0,6,0,0.8198821312594476,1,1
25,2,0,11.967149685955176,66055.27253823803,67686.89752888819,0.7190403995799013,492967.0843124589,63908.683352496366,12,3,362,5,3,0.9356364538086973,1.4222941469894326,0,9,0,0.965510824567933,0,1
46,2,0,5.944756154172344,33694.91298257331,51956.34320148013,0.2062200390671367,390341.03734393115,474239.71904929867,24,0,782,6,4,0.913740479878503,0.8384674177080387,0,9,0,0.18064373322469496,0,0
43,3,0,5.998382230139693,48906.96961726213,27094.25228118048,0.5184656093810599,195119.27479199754,217445.43340188512,60,2,620,6,2,0.6800588577445019,0.9236295848018861,0,2,0,0.594552562360948,0,0
27,2,3,14.863863974632068,87499.19420142667,73156.44464895315,0.5653174434375924,289281.9661396772,14562.042473553302,60,4,500,8,3,0.8000619699697482,1.1841037239081347,1,2,0,0.4266253734763945,1,1
43,1,0,0.962856719567069,99007.84880243483,60081.81736139398,0.3935342762935019,455670.90810820437,226772.93296661487,36,0,521,7,2,0.5781306699056779,1.1367470335932315,0,9,0,0.33482785155535066,1,0
51,1,0,18.057899903839743,51895.80084160744,42275.94237582323,0.5907683111549891,277049.64019791305,32573.89314097912,12,0,451,0,1,0.7677629413477998,0.8320964128622911,0,1,0,0.5656334514375047,1,0
58,2,0,17.04527748782363,27505.18069926524,92020.52710707676,0.38751208044370844,87249.2431989776,276500.1813689476,48,2,761,3,3,0.6152109859071686,0.8050766996106011,0,5,1,0.7823830932235503,0,1
24,2,0,13.35609366452813,70834.27298656182,11884.070604405993,0.4532461015842044,189351.67779057965,175891.47344415516,12,0,516,6,2,0.8718684074762229,1.491647559372805,0,1,0,0.023052783445210112,0,1
21,3,2,11.864431402147686,50446.43822042344,38419.58361245464,0.10514713118809889,421572.4325148727,241983.1174610839,60,1,495,7,1,0.7640292109460622,1.2611842902511867,0,7,0,0.9694001125661867,0,1
62,1,0,17.846049962793046,48542.01001987425,15119.32579998819,0.5842040798942822,322106.50799480896,310453.4767641273,36,0,501,6,4,0.7056136813158302,1.0557842916310898,0,9,0,0.8098815857057108,1,1
28,1,2,3.706603590574289,144782.16435274918,78987.45845994644,0.5629398752613072,325362.19216690015,435712.53695073194,24,3,533,2,3,0.6343985480834888,1.129302573364269,0,6,0,0.7511537036455784,0,0
46,0,3,1.5793832438165722,100119.06317034413,73189.67087024133,0.1268806141284412,433410.7428442446,334331.772471245,12,2,440,3,4,0.9993492409206435,0.9865850843180008,0,2,0,0.7603873821805035,0,0
53,3,1,4.790203398190762,92394.19761237246,39821.699686268534,0.35777507517659324,446986.52873125236,222683.94555430854,60,3,797,6,1,0.5358552604424663,1.041411648585247,0,6,0,0.3890607096186526,0,0
42,0,0,15.891565574003806,74050.76345803184,70809.66119863658,0.7853222885541672,459896.28588971816,411519.6482984789,48,4,356,7,4,0.52178034028621,1.2543311270877497,0,9,0,0.7516205508448137,0,0
38,1,1,0.6934053345296665,75762.76334591876,45634.350357635485,0.3945155937980318,47424.59662657805,453735.24741083477,36,3,803,6,4,0.6086287002469323,1.4179682592071594,0,3,0,0.38677020860295763,0,1
53,3,1,11.656136701669793,90317.6504989505,78062.84122801908,0.4513617835922893,272063.00098155043,68682.38355177664,24,1,441,5,0,0.9855362293139098,0.9288910161568295,0,9,0,0.8987068295747931,1,1
27,2,3,19.908750323826197,110535.87491469394,50876.52964630355,0.7369511107118031,370254.7606091593,270647.1590008678,12,1,838,8,1,0.9896190841599922,1.388253053769723,0,8,0,0.17722238330646967,0,1
54,3,1,17.113921876750787,111278.99250363783,47105.1755048499,0.6020833131060295,378463.42256350693,149410.86027379762,48,3,405,8,4,0.8274638673860679,0.8850896406627884,0,7,1,0.2923474242151515,0,1
26,2,2,10.428913780871788,42320.208001708444,94125.69239394709,0.5074490917869565,303358.10098500195,33059.98695970423,24,4,464,6,2,0.9400533336032024,0.9504945565118739,0,8,0,0.5513375426990761,1,0
41,2,1,1.2728181857328469,85014.65776996152,32579.11899016302,0.6584632769387508,83393.66759183709,337587.8806058528,60,0,514,7,1,0.6069808654203976,0.8260227016347522,0,6,0,0.3192110358872725,1,0
52,3,1,16.627470287714196,73554.55235443325,20840.26059969089,0.7050563865191813,398710.27697083214,432757.68095502054,60,1,370,5,0,0.9860210470883117,0.8985683034650996,0,3,0,0.4242372452952734,0,0
52,2,1,11.97957016354421,133168.50561501994,62608.88019335124,0.41982165021608686,360055.66675747285,89822.30069392308,48,3,389,0,3,0.5713924250697824,1.4421122018248353,0,7,0,0.4924226893985947,0,1
53,0,0,2.2986599411913367,102084.45975838893,97238.9631055761,0.43257585545228483,43067.885774518145,408082.69223571126,60,3,527,0,4,0.5505625940908292,1.121607122632865,0,4,0,0.8563533488135087,1,1
35,1,0,1.877145696467124,89225.52863407764,44005.5292354468,0.3702356549562851,231904.91233718814,428163.9094331014,36,3,378,5,2,0.5561057696236364,0.8543661032448475,0,5,0,0.5231922536086928,0,0
56,2,2,18.19253638873185,35001.30348325926,15583.308726590338,0.7766942980129224,86988.69976090179,458026.8169065769,48,0,648,1,0,0.7865639616362823,1.4718087866272729,0,8,0,0.3624598486145605,0,1
49,0,2,13.384005258761569,98732.92561204349,40537.474057861065,0.5880163780032454,168738.52285648594,139989.6936521657,60,2,545,7,1,0.8904872003590262,1.415294615431055,1,7,0,0.24773616403511578,1,1
41,2,0,16.58573598633511,35236.507738430344,55533.84888876026,0.1582561463456506,9040.546102842716,452937.00194304576,12,4,571,0,4,0.6833335889373165,1.3282777646076989,0,7,0,0.4086759787921972,1,1
40,1,2,17.579578005645345,63836.85482354777,24573.070596899233,0.7040717363191129,200164.93420537913,167124.7498208518,60,2,702,1,0,0.9889479938930632,1.4534309543632906,1,8,0,0.5157361044143699,0,1
49,0,0,11.435447040966444,38569.45542586314,69229.1996250843,0.4363919585853877,274938.46057810524,280645.62659319636,36,4,415,7,0,0.7172100690591647,0.9540905945850349,0,3,0,0.7461148572032363,0,0
54,1,3,10.348927035100825,109969.57411316795,99797.44501091806,0.14812773449574124,309791.2964135434,34748.66070781824,24,4,734,5,2,0.5752242753866081,1.3854585051070605,0,3,0,0.12104877617233867,0,1
29,1,1,8.608548206419805,46812.774798699844,50656.552838329946,0.4848020786143178,331745.172564355,31501.733300684366,24,3,829,9,3,0.7329833740930684,1.2829938374480143,0,2,0,0.22160918823915088,1,0
30,0,1,6.338931755822386,70941.71851444338,41925.57010571913,0.39201499528299144,418145.65655123,362982.8742387794,60,1,741,1,3,0.8395185827112199,1.408831474697382,0,1,0,0.3796540158686732,1,1
40,0,2,8.691919217174235,136437.72109044122,46063.375015102,0.7144245834038374,107731.45363786502,227795.1892091176,24,3,471,1,3,0.9161128902521893,1.3578380960198408,0,6,0,0.3603984051195146,0,1
42,0,0,15.477593114603128,46561.12984186614,20363.156055568103,0.24279622252657118,60240.911219233974,135583.2639309166,60,0,315,6,1,0.7293841449782965,1.0425465442237776,0,6,0,0.39174808760521174,0,0
52,3,0,12.03846862030263,86014.65831464129,89494.62412836014,0.6785252266445281,425768.58594896283,103302.613052206,36,4,355,4,0,0.7968034130245838,1.342078975912079,0,8,0,0.7935212646403246,0,1
58,0,2,17.850465799096924,74505.31595158286,47334.308996921674,0.49038208382981696,78306.40744632494,338277.21052101685,24,1,402,4,1,0.6336723560794266,0.9837194120894233,0,6,0,0.3241544029621731,1,0
47,0,0,8.867600287583755,22356.125335944864,44854.69702823572,0.13822721224942836,487380.0406680977,10196.756572416538,12,4,583,7,0,0.822958263202757,1.0300145141196384,0,6,0,0.5018981804026647,1,0
34,0,3,12.14179157437508,123058.55476446566,69372.12456374269,0.7802917109278393,421269.1146993185,404886.67290645855,60,4,816,6,2,0.9929859719751719,0.8755340020560833,1,1,1,0.6239070328578965,0,1
37,0,1,12.626151061839774,28975.967820897964,49783.00788380112,0.45883067087223994,250438.30294479957,48832.30700366512,24,3,577,8,2,0.5245267862938969,1.4545536311863283,0,7,0,0.23217855018360511,1,1
42,2,2,11.83394324612651,81653.15272700397,68341.01219270614,0.30361379796210775,490710.7124610126,103829.91130497852,36,1,568,3,1,0.943265335352584,1.003702354380197,0,7,0,0.7186953871475389,1,0
39,3,2,14.052675461710326,92888.17834206349,15530.166111770875,0.4285847893924807,48688.3645540021,199255.8336965539,36,1,699,9,1,0.7811412513837614,1.1644357256200162,0,9,0,0.547111319738281,1,0
30,1,0,4.748669367496126,101695.43935989632,83235.10093500048,0.7005004484622424,151532.8805875508,247580.78246089077,12,4,802,3,2,0.62604932978115,1.0739329855263349,1,7,0,0.44678116303137805,0,1
36,0,2,10.247275550915813,109522.11181002382,94645.35575914623,0.31343218706954445,319112.2075203057,183947.6067488315,36,1,385,1,4,0.977444855004629,1.4719496844084512,0,8,0,0.8097840267383138,0,1
53,2,3,2.0844960561669534,52925.40985795296,68388.88475434473,0.23487347754069024,175003.43423658938,167148.96084230402,36,1,619,2,3,0.7416771515294495,1.0345344196569377,0,4,0,0.243495259185182,1,0
29,2,0,7.690226552896251,21297.24096559842,95910.93359729297,0.19034987285161703,464186.2759903959,482318.84591586236,24,3,331,0,3,0.6658451258366929,1.3449820749958823,0,9,0,0.8831759706143232,0,1
58,2,0,9.753341372425288,114047.67610613856,23628.908293296696,0.3085015788731479,32813.044088908784,324374.0438092632,60,2,635,0,2,0.5907488141354206,1.398791308241826,0,1,0,0.5610487353667037,0,1
36,1,0,13.04448519090945,89635.35791518522,52967.45705323183,0.6460336609280305,274705.9160304823,21482.14813002022,48,0,350,6,3,0.6222261051283311,1.104924548236676,0,8,0,0.6091748793796582,0,0
29,0,0,19.01062105172407,128695.30141694234,64162.606055090255,0.4301384556366832,295433.13369755726,220786.19513771345,36,2,378,4,4,0.9164245207957213,1.064720270117052,0,3,0,0.8750589641689428,0,1
26,3,3,12.013021330967117,126780.48717709025,62356.2982679068,0.25923712258547804,326364.06188861205,438754.2628745454,36,1,473,2,4,0.8072050046585829,1.3234220746528396,0,1,0,0.817582687849336,0,1
24,3,0,14.871878323531195,129632.40181242481,46131.56011801389,0.21632949972682447,127833.11166590721,157713.5313412273,48,4,800,6,0,0.956622809744158,1.4390271862143638,0,2,0,0.6015620688219003,1,1
45,2,2,10.125321189904055,83062.30579734022,40427.596842963525,0.33291063355726536,182283.21375993223,56332.608939450234,36,0,375,1,1,0.6159842260788929,1.328452213150567,0,6,0,0.7531877038481741,0,1
31,1,3,12.682080627526627,63371.691458792535,21414.162029537692,0.7579470610199962,421840.26483248884,381608.53807905974,24,0,615,2,3,0.5605692869244507,0.9589884559143059,0,5,0,0.43331949023289684,0,0
48,1,1,1.4186443226754686,122902.5663368781,45256.820550605036,0.3401186988130171,97471.38448507992,306946.7776486798,24,4,672,0,4,0.5030437654877951,1.4218154232063938,0,3,0,0.5473777534997463,0,1
36,1,1,5.08783161683694,78668.23469380314,24639.473359493662,0.7916868531682448,413433.923586681,289453.1288349869,48,0,380,7,1,0.7539310188079968,1.0713071672057832,0,9,0,0.06207013670851114,0,0
64,3,2,7.237061864102774,43847.48553244649,76092.91088429965,0.43966131903574934,281327.7114513712,36252.51420762988,36,4,370,1,1,0.9991534651909941,1.203360588244554,0,8,0,0.08985791800004683,0,0
33,2,2,9.449867100130271,131146.62254299165,28794.784194513097,0.22541474280310564,381093.75559704105,78844.5147998035,36,0,370,6,0,0.8474826344093195,1.3820049335048976,0,3,0,0.829425404186332,0,1
22,0,3,0.9129749100476747,134732.78398040513,15270.877475608046,0.7237980642554566,356803.6831317358,315049.20414442575,60,2,345,8,1,0.654197295982573,0.9318763371803446,1,2,0,0.05967165568249666,1,1
52,3,1,2.8004819510663537,80620.26829822212,59712.95240355109,0.4222487611943788,103755.7476924395,111833.68231482955,36,0,346,5,1,0.9384292915130859,1.349157094974287,0,8,0,0.16939912563260728,0,1
29,2,1,5.536286155826115,29840.964550272372,63570.675944746145,0.5967699404531671,284406.3682169364,256994.33907672792,24,3,721,1,2,0.8908611329939798,1.2173139585374742,0,5,0,0.7958326589504415,1,0
42,2,1,19.430653818021014,70417.39168920106,88472.1755152455,0.7885981082464063,433861.5764025462,276992.0261544028,12,4,448,1,0,0.5077075830382696,1.425339149279326,0,9,0,0.001145950628256287,0,1
38,0,1,6.626940142061015,124459.89573013844,61928.345117591365,0.13512274522398182,216058.11840096468,148918.52323276032,12,0,429,8,0,0.9084302402705112,0.9203792812904801,1,1,0,0.2824043288458643,0,1
53,0,1,9.64082116224165,137230.62371100974,41093.27683511011,0.16768619185129702,483295.38511165837,474728.3262153315,12,4,755,9,3,0.650263378619248,1.0944775659286499,0,3,0,0.5840386578266218,1,0
40,0,0,3.9219542547678587,46451.456524687455,82271.06933736884,0.6043197190239293,226107.55005085902,422807.41234943183,12,3,804,7,1,0.5748367322918005,1.3829901650067862,0,5,0,0.5954499314692966,0,1
33,1,2,12.215601421515366,28706.5695632853,58625.100386867896,0.2972775023068304,71392.81833394234,363963.0187400713,36,0,543,8,3,0.6131654198685372,0.8134621924197322,0,2,0,0.7771529082294736,0,0
56,0,0,5.613664310319486,134055.55890726903,17135.225616807256,0.22901097786506935,194717.3400388366,48216.99454061045,36,0,773,3,4,0.7342899021875695,0.87854095673595,0,3,0,0.5059262544921704,0,0
62,2,1,4.1398515687685356,70622.6420672538,60926.5504281922,0.12755331587381066,475851.2031952686,62003.70946141952,60,3,681,3,1,0.7124339635340056,1.4933956489297144,0,4,0,0.5094018695309703,1,1
59,0,3,10.33145256891958,90428.92535478322,91721.66908794962,0.11529269839034127,159860.4246699271,251462.85947382828,36,3,402,1,4,0.6444436496871133,0.9962759250132454,0,4,0,0.7253105755407004,0,0
56,2,3,0.11011598320841642,145848.55556659866,45668.13629483985,0.6421399221838536,434049.0799335314,88749.54110358297,12,3,788,9,2,0.5861091611035163,1.4828802356067674,1,9,0,0.4986244632662835,0,1
31,3,1,0.15328065298450655,28653.414628848972,36669.322170982006,0.19410339915868502,440625.3408409449,489350.0771294423,48,4,336,0,1,0.8811153948210846,0.9277720857060718,0,1,0,0.6084910865636168,0,0
48,1,1,4.3813761820371555,104281.34096877242,22912.251131621804,0.42740443117980564,175093.26216598053,87674.91467343063,48,3,848,9,3,0.9950548918674585,1.0527661101051349,0,9,0,0.897774068255051,1,1
22,3,3,0.7344272500164228,29633.70493473272,23630.09697418216,0.5241277706256382,41628.82902531606,248859.23937734726,24,4,819,3,3,0.8888957902098452,1.3270086111524995,0,9,0,0.40145100761237196,0,1
52,3,0,2.1605150826138275,68810.96070064505,48949.4335907637,0.3998462603981924,362278.9545794091,188419.31785233767,24,2,632,9,1,0.6479684838357707,1.260444885066725,1,6,0,0.3851250709192222,0,1
40,2,0,6.777212986775032,124495.89087514808,63611.18417453766,0.11897465663536318,155756.149506993,323299.346512508,36,0,696,9,3,0.6224044807060667,1.206785679950339,0,1,0,0.0035489918647713115,1,0
46,3,1,16.051713591596258,76351.39025823248,17255.386465264157,0.6484510518115362,391461.8071287862,73227.84035581822,48,0,595,7,1,0.6088329380329691,1.1709294230635052,0,6,1,0.6134262615212319,1,1
60,2,0,11.440972867386016,149633.70600738353,94561.17301226492,0.10735925717915745,221327.42413021656,220855.04974077153,12,1,406,1,0,0.5683475372445181,1.3904083105653182,1,8,0,0.02977190740713198,0,1
28,0,3,10.253354519128328,92677.70704305828,77962.02557006764,0.6333229260642388,242633.37117131078,144605.4660755004,12,2,829,7,3,0.7756652748461506,0.9644639939833749,0,5,0,0.5041484897283163,0,0
35,0,0,5.869776464162433,61751.07984267396,62796.15264552964,0.7253131456516859,388954.7033742684,444998.24708912714,12,3,382,0,1,0.802700185976672,1.1097296488954629,0,5,0,0.8042337890322266,0,1
64,2,1,18.635074388656328,48614.472367617906,84559.48038450917,0.40298794474002064,191181.66553081395,29886.998946000593,36,3,587,0,1,0.8527513303315686,0.9088166045095202,0,1,0,0.5499210705196631,1,0
29,0,3,7.940300824743833,65567.66945720103,17216.808113090196,0.47487973116845883,221563.67266145727,457726.47206316504,36,2,760,3,3,0.840106685466834,1.217159117011493,1,1,0,0.269636165216676,1,1
26,1,0,1.7418553359154298,68429.3255887416,52915.498995981194,0.43388837483235765,188095.23438481108,418167.1278909702,60,3,514,6,0,0.6461666556416912,0.9753810969899241,0,8,0,0.7861684214493713,0,0
27,3,2,12.341330322356026,28932.77810411493,66708.38141754971,0.3724460330364072,183670.25763863997,155809.65105599957,12,1,580,8,3,0.6651555026984233,1.0336894450403702,0,5,0,0.26971700408253885,1,0
61,1,3,2.276767869532028,68044.64592548051,84578.76155064603,0.7211971747592523,262973.2884507297,396752.4207917813,12,4,758,4,1,0.840757267721169,1.1298755016364697,0,8,0,0.7330317809458987,0,0
34,3,3,6.904462856033842,80351.00756609923,80512.2604044341,0.7257534574689933,404399.7222505754,25294.644565986302,36,0,643,1,0,0.6747238203918142,0.8187394099921895,0,2,0,0.6102584551902313,0,0
55,0,2,10.148238774356177,113955.9077910446,34936.23247420597,0.3350714552490742,180884.15596128293,483764.1196437629,36,2,493,6,4,0.6063115948096565,0.8643565551445864,1,4,0,0.1699962967480012,0,1
24,1,2,17.484450493703516,105374.83301380904,94679.21526032839,0.5305488278102887,262127.36026886836,268031.5218689968,60,0,457,1,2,0.6871680768483698,1.2801504544957538,1,9,0,0.9051338748441857,1,1
63,0,3,9.870931606802372,112139.53517979005,21191.12572877833,0.7488352935021049,335363.66272130044,158607.70277206818,60,4,764,8,3,0.6360420787889889,1.100278986502255,0,3,0,0.2006436829571957,0,0
30,3,2,14.045175320633286,21087.278643991423,88762.02567590369,0.7734409492589461,134719.72315182752,187665.77417139176,24,2,403,8,1,0.544156360609289,1.4053531553999268,0,6,1,0.9895870741406698,0,1
57,2,1,19.856336779981408,48296.76194546968,97384.62246441568,0.45627132829543326,138761.40245119628,42538.62319564371,48,4,333,2,0,0.9150694511383268,1.2862704025509397,0,7,0,0.007310488654940772,0,0
59,2,1,2.6297823979596324,106018.95749198135,25943.8170900363,0.4169773636990288,466706.5635117274,494781.2618805992,12,3,401,7,0,0.9265556945785182,0.8056706591531257,0,3,0,0.26348337714290304,0,0
26,1,1,5.49463051039039,82918.61786336714,74985.94577834068,0.29508602114996807,361767.2866655443,29253.0531238393,12,3,624,3,4,0.6098751500834397,1.2316986315369944,0,1,0,0.19986029727419885,0,0
44,0,3,7.891521511952928,20690.751836884974,13625.696690019862,0.7712103112332871,288593.33811165445,330904.4903424509,60,3,440,2,3,0.5323860997626009,0.8656074062418015,0,2,0,0.013993410170462628,0,0
19,0,2,8.436563570776627,124584.3035161369,46488.05426252395,0.19997001313100715,323860.02721030597,226940.60457616457,60,4,773,0,0,0.8694137186755897,1.3466532258533461,0,7,0,0.7323679001473156,1,1
22,1,2,8.220421505310915,120465.24452774387,56465.496927790664,0.5058807032334075,14649.721551709183,474968.9469124704,24,4,330,4,4,0.6057643129317068,1.4940553817949516,0,7,0,0.6934258020995963,0,1
46,2,0,18.1522200511311,91294.49118916315,62258.070331867064,0.29778518726304726,309051.48278084846,130539.87275032962,48,4,362,3,1,0.6967177447184301,1.171839155969058,0,1,0,0.7923509643549305,0,0
54,3,0,14.280652889337128,28640.232350915376,94234.35234237036,0.2953058032434577,254754.43661210095,270722.5437296255,24,0,386,0,4,0.5320676261186916,1.2779456501358912,0,7,0,0.25669854646456525,0,0
55,1,2,12.158104281814076,119646.956439236,70502.56185647752,0.3834780111633319,272874.8398897178,246354.54220554896,48,4,603,9,3,0.6131347923792176,0.9661199126263261,0,6,0,0.44433516708296994,1,0
36,3,2,6.187454357255642,95882.76640507732,53315.01560973133,0.7991550550709582,179711.91341540855,354404.55758454965,12,3,360,7,4,0.8964511391648179,1.1063184206276555,0,6,0,0.6591135216215475,0,0
25,2,2,16.475807684425895,121654.7970305347,82870.75326393003,0.13847641478787545,40736.948856470946,43325.013656686046,24,1,695,7,0,0.9021982234576009,1.3992667325654686,0,7,0,0.4397685038881436,1,1
62,0,3,19.101210229699777,117727.10901145925,95547.9538858968,0.504979272742472,96669.6168060261,104956.67371144387,60,4,633,7,0,0.6035424124438552,0.9171960634223759,0,7,0,0.6973257703179158,1,0
18,2,2,16.42396565100453,124390.26935451882,11985.953381406176,0.15780051062469402,475372.35660633584,115136.76184549641,24,1,710,2,2,0.6679569225533448,0.9858749239296335,0,1,0,0.6339734084404421,1,0
39,1,0,0.03130210382945808,87341.04863260123,98426.91450304349,0.2081645809933633,204349.78113546697,371693.86987242795,24,3,583,5,4,0.5671192095468718,1.1118035727002211,0,5,0,0.11464780302217648,1,0
34,0,3,12.72802740366814,38242.18736515695,17751.89251573123,0.4076940592410291,233341.57791543208,102677.96120010264,12,4,765,6,1,0.5370863151424612,1.2985742242908098,0,8,0,0.781043121076968,0,0
24,1,2,1.0227076288420145,107250.47153935953,83294.81013418852,0.45732209194250895,26354.894926719495,291010.96430657856,60,0,379,8,3,0.9960858572242047,1.0631187683569716,0,8,0,0.7206763590925183,0,0
42,1,0,5.152144406674437,100661.59205675618,35230.12772962713,0.2811546858551668,18783.114771990295,115469.47204546731,60,0,376,4,2,0.8277969756224196,1.4494125958481026,0,3,0,0.6558343876174053,0,1
62,2,3,1.1904940069554337,116492.91433588133,21896.16919784846,0.3215199916120913,358590.72352337884,432196.22554114944,36,1,839,8,4,0.7710482545991594,0.8661199358881034,0,3,1,0.15509360627100233,1,1
21,1,2,12.075909058987754,42084.53078659559,49587.007574245144,0.16087691417915315,269047.33206055564,471670.8726999229,36,0,660,5,1,0.8827492502026497,1.0595629382813934,0,7,0,0.26799644879536366,1,0
53,2,2,13.731798269852135,45346.7759870376,67956.09215028521,0.3122538486909754,254352.99210813333,264061.55772169784,36,0,376,9,2,0.9200385798438621,1.2962678863998953,0,4,1,0.3931770315876004,0,1
23,0,2,2.2897527613181023,135753.23723851272,44285.66605211275,0.7765909075663809,121562.26521133434,182631.35326249734,12,0,808,9,0,0.9033573840223638,0.9581907359630447,0,6,0,0.2799296216564434,0,0
48,2,3,7.67677766089959,117497.1137987692,14910.886745442906,0.7612951671707372,372375.3658149611,124688.30975857457,24,3,463,9,3,0.5082697246449384,1.259489193960771,1,9,0,0.22781029067613146,0,1
36,0,0,9.124730179110841,138069.70353104197,63951.502569284494,0.33441480309588956,84118.28955424594,34392.690746291446,60,0,308,3,4,0.5934039490952492,0.9149518707591422,0,2,0,0.8053576701617757,0,1
61,2,0,7.381060435218332,118632.99175130969,91216.29484996073,0.4995977553951332,94967.37183051002,141565.03733677274,60,2,474,0,1,0.8274526510589155,0.8391861994031805,0,2,0,0.6382322463602024,0,0
56,3,1,2.420500009703861,97630.18977873924,44489.38293525265,0.7367167737776611,230356.08567413772,330575.53217320575,24,4,761,0,0,0.6878796739019815,0.8847110017240543,0,6,0,0.5654721315502503,0,0
44,3,2,8.378955803749509,105037.25581362357,29469.949986774434,0.10432867584862768,143139.93105597046,271472.2963415133,60,0,606,9,2,0.9912413255305534,1.4509893481938942,0,3,0,0.22595271085325386,1,1
27,1,1,15.023560956168362,135586.6301122013,49831.96113395339,0.6674784992363143,123731.49061657318,472580.22635765444,24,0,544,4,3,0.832702396319127,1.186225618057686,0,1,0,0.9180765622686413,1,1
43,2,1,1.4201532906651093,95244.87808655227,14352.643994390279,0.7638586869522433,322618.82227666583,204175.8586209333,12,0,421,2,2,0.9782744543646033,1.3574420428357543,0,2,0,0.19118303909731627,0,1
36,2,0,1.603600281638069,102210.87216269036,83843.88260322473,0.16392801403348994,325485.87260927225,349993.03774091334,12,2,484,4,2,0.6007232408228969,1.032858150633536,1,7,0,0.7949509328246771,0,1
56,0,3,7.095425836719684,40341.97308046807,84370.67298551681,0.21301338022304472,412258.53489996464,249768.1462628095,12,0,331,4,1,0.9319785140575115,1.2148610535198126,0,4,0,0.9666726667052931,0,1
20,1,3,18.834514232378503,81609.75861509335,62920.041708666555,0.7725224119399489,208854.28348648793,261162.3458028637,24,0,609,0,0,0.6606761529076126,1.146466493593494,1,2,0,0.7270927292242361,0,1
